               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 128,            0.035946,            0.070208,           0.0079498,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058168,           0.0058168,            0.028517
                 129,            0.038825,            0.085523,           0.0073962,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058346,           0.0058346,            0.027935
                 130,            0.038978,            0.086681,           0.0060506,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058518,           0.0058518,            0.027352
                 131,            0.040129,             0.08523,           0.0067702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058685,           0.0058685,            0.026768
                 132,            0.037273,            0.074316,           0.0067945,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058846,           0.0058846,            0.026185
                 133,            0.035519,            0.073706,           0.0077107,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059001,           0.0059001,              0.0256
                 134,            0.034974,            0.074717,           0.0064498,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059151,           0.0059151,            0.025015
                 135,            0.036925,            0.075174,            0.005651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059296,           0.0059296,             0.02443
                 136,            0.035852,            0.078655,           0.0068604,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059435,           0.0059435,            0.023843
                 137,            0.034401,             0.06993,           0.0094318,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059568,           0.0059568,            0.023257
                 138,            0.033407,            0.072309,           0.0057964,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059696,           0.0059696,             0.02267
                 139,            0.033422,            0.070047,           0.0077899,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059818,           0.0059818,            0.022082
                 140,            0.033751,            0.071658,           0.0066495,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059935,           0.0059935,            0.021494
                 141,            0.035856,            0.077737,            0.006232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060046,           0.0060046,            0.020905
                 142,            0.036036,               0.079,           0.0067892,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060152,           0.0060152,            0.020315
                 143,            0.038139,            0.073238,           0.0066698,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060251,           0.0060251,            0.019725
                 144,             0.03658,             0.07682,           0.0069206,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060346,           0.0060346,            0.019135
                 145,            0.037391,            0.085474,           0.0067618,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060435,           0.0060435,            0.018543
                 146,            0.036827,            0.078355,           0.0072685,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060518,           0.0060518,            0.017952
                 147,            0.037141,            0.084782,           0.0071975,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060595,           0.0060595,             0.01736
                 148,            0.036365,            0.078733,           0.0070619,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060667,           0.0060667,            0.016767
                 149,            0.035319,            0.074158,           0.0059742,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060734,           0.0060734,            0.016173
                 150,            0.035466,            0.075905,           0.0078888,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060794,           0.0060794,            0.015579
                 151,            0.034171,            0.071114,           0.0080479,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006085,            0.006085,            0.014985
                 152,            0.035137,            0.074482,           0.0072814,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060899,           0.0060899,             0.01439
                 153,            0.032418,            0.071124,           0.0070968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060943,           0.0060943,            0.013794
                 154,            0.033239,            0.073644,            0.006777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060982,           0.0060982,            0.013198
                 155,            0.034216,            0.065616,           0.0057688,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061014,           0.0061014,            0.012601
                 156,            0.037773,            0.088873,           0.0063175,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061042,           0.0061042,            0.012004
                 157,            0.035524,            0.071494,           0.0080956,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061064,           0.0061064,            0.011406
                 158,            0.032446,             0.06946,           0.0077487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006108,            0.006108,            0.010808
                 159,            0.033883,            0.069943,            0.007034,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006109,            0.006109,            0.010209
                 160,            0.033776,            0.080941,           0.0069232,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061096,           0.0061096,           0.0096096
                 161,            0.034414,            0.074392,           0.0083572,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061095,           0.0061095,           0.0090095
                 162,            0.036411,            0.099422,           0.0066902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061089,           0.0061089,           0.0084089
                 163,            0.035737,            0.080321,           0.0063872,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061078,           0.0061078,           0.0078078
                 164,             0.03282,            0.068791,           0.0084428,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061061,           0.0061061,           0.0072061
                 165,             0.03682,            0.081089,           0.0068064,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061039,           0.0061039,           0.0066039
                 166,            0.037911,            0.084397,           0.0078024,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006095,            0.006095,            0.006095
                 167,            0.034357,            0.074922,           0.0065914,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006095,            0.006095,            0.006095
                 168,            0.034665,            0.081843,           0.0082479,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060554,           0.0060554,           0.0060554
                 169,             0.03487,            0.080452,           0.0066219,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060157,           0.0060157,           0.0060157
                 170,            0.033029,             0.07002,           0.0058159,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059759,           0.0059759,           0.0059759
                 171,            0.035134,            0.080483,           0.0067293,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059361,           0.0059361,           0.0059361
                 172,            0.037522,            0.085441,           0.0062634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058963,           0.0058963,           0.0058963
                 173,            0.034512,            0.078935,           0.0069956,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058563,           0.0058563,           0.0058563
                 174,            0.036378,            0.071175,           0.0067413,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0058163,           0.0058163,           0.0058163
                 175,            0.034697,            0.070468,            0.006244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057763,           0.0057763,           0.0057763
                 176,            0.035424,             0.10416,           0.0060117,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057362,           0.0057362,           0.0057362
                 177,            0.034195,            0.067231,           0.0091906,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056961,           0.0056961,           0.0056961
                 178,            0.036764,            0.071469,           0.0096279,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056559,           0.0056559,           0.0056559
                 179,            0.033808,            0.068469,           0.0054809,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056157,           0.0056157,           0.0056157
                 180,            0.034916,            0.072733,            0.007661,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055755,           0.0055755,           0.0055755
                 181,            0.032829,            0.072148,           0.0063209,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055352,           0.0055352,           0.0055352
                 182,            0.034399,            0.072925,           0.0056837,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054949,           0.0054949,           0.0054949
                 183,             0.03231,            0.069796,            0.006313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054545,           0.0054545,           0.0054545
                 184,            0.033884,            0.075987,           0.0055881,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054141,           0.0054141,           0.0054141
                 185,            0.033354,            0.066152,            0.005589,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053737,           0.0053737,           0.0053737
                 186,            0.036141,            0.069334,           0.0068333,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053333,           0.0053333,           0.0053333
